,방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,장르1,장르2,가구평균시청률(%)
4636,20210830,KBS2,21,223846,경찰수업,7회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4637,20210830,SBS,21,230711,홍천기,1회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4638,20210830,SBS,21,230711,홍천기,1회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4639,20210830,SBS,21,230711,홍천기,1회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4640,20210831,KBS2,21,223748,경찰수업,8회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4641,20210831,KBS2,21,223748,경찰수업,8회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4642,20210831,KBS2,21,223748,경찰수업,8회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4643,20210831,SBS,22,231429,홍천기,2회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4644,20210831,SBS,22,231429,홍천기,2회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4645,20210831,SBS,22,231429,홍천기,2회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4646,20210901,tvN,22,2237,더로드1의비극,9회,미니시리즈,"지진희,윤세아,김혜은",미스터리,,1.9500000000000002
4647,20210901,tvN,22,2237,더로드1의비극,9회,미니시리즈,"지진희,윤세아,김혜은",미스터리,,1.9500000000000002
4648,20210902,tvN,22,233117,더로드1의비극,10회,미니시리즈,"지진희,윤세아,김혜은",미스터리,,1.9500000000000002
4649,20210902,tvN,22,233117,더로드1의비극,10회,미니시리즈,"지진희,윤세아,김혜은",미스터리,,1.9500000000000002
4650,20210903,SBS,22,232401,펜트하우스3,13회,미니시리즈,"유진,김소연,이지아",범죄,스릴러,15.725
4651,20210903,SBS,22,232401,펜트하우스3,13회,미니시리즈,"유진,김소연,이지아",범죄,스릴러,15.725
4652,20210903,SBS,22,232401,펜트하우스3,13회,미니시리즈,"유진,김소연,이지아",범죄,스릴러,15.725
4653,20210903,SBS,22,232401,펜트하우스3,13회,미니시리즈,"유진,김소연,이지아",범죄,스릴러,15.725
4654,20210904,JTBC,22,234313,인간실격,1회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4655,20210904,JTBC,22,234313,인간실격,1회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4656,20210904,tvN,21,223247,갯마을차차차,3회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4657,20210904,tvN,21,223247,갯마을차차차,3회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4658,20210904,tvN,21,223247,갯마을차차차,3회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4659,20210905,JTBC,22,235141,인간실격,2회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4660,20210905,JTBC,22,235141,인간실격,2회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4661,20210905,tvN,21,223313,갯마을차차차,4회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4662,20210905,tvN,21,223313,갯마을차차차,4회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4663,20210905,tvN,21,223313,갯마을차차차,4회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4664,20210906,SBS,22,230320,홍천기,3회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4665,20210906,SBS,22,230320,홍천기,3회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4666,20210906,SBS,22,230320,홍천기,3회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4667,20210906,tvN,22,233946,하이클래스,1회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4668,20210906,tvN,22,233946,하이클래스,1회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4669,20210906,tvN,22,233946,하이클래스,1회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4670,20210907,SBS,22,230419,홍천기,4회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4671,20210907,SBS,22,230419,홍천기,4회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4672,20210907,SBS,22,230419,홍천기,4회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4673,20210907,tvN,22,233121,하이클래스,2회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4674,20210907,tvN,22,233121,하이클래스,2회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4675,20210907,tvN,22,233121,하이클래스,2회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4676,20210908,tvN,22,826,더로드1의비극,11회,미니시리즈,"지진희,윤세아,김혜은",미스터리,,1.9500000000000002
4677,20210908,tvN,22,826,더로드1의비극,11회,미니시리즈,"지진희,윤세아,김혜은",미스터리,,1.9500000000000002
4678,20210910,SBS,22,232454,펜트하우스3,14회,미니시리즈,"유진,김소연,이지아",범죄,스릴러,15.725
4679,20210910,SBS,22,232454,펜트하우스3,14회,미니시리즈,"유진,김소연,이지아",범죄,스릴러,15.725
4680,20210910,SBS,22,232454,펜트하우스3,14회,미니시리즈,"유진,김소연,이지아",범죄,스릴러,15.725
4681,20210910,SBS,22,232454,펜트하우스3,14회,미니시리즈,"유진,김소연,이지아",범죄,스릴러,15.725
4682,20210911,JTBC,22,234040,인간실격,3회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4683,20210911,JTBC,22,234040,인간실격,3회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4684,20210911,tvN,21,222433,갯마을차차차,5회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4685,20210911,tvN,21,222433,갯마을차차차,5회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4686,20210911,tvN,21,222433,갯마을차차차,5회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4687,20210912,JTBC,22,234337,인간실격,4회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4688,20210912,JTBC,22,234337,인간실격,4회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4689,20210912,tvN,21,223904,갯마을차차차,6회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4690,20210912,tvN,21,223904,갯마을차차차,6회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4691,20210912,tvN,21,223904,갯마을차차차,6회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4692,20210913,SBS,22,230239,홍천기,5회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4693,20210913,SBS,22,230239,홍천기,5회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4694,20210913,SBS,22,230239,홍천기,5회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4695,20210913,tvN,22,234312,하이클래스,3회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4696,20210913,tvN,22,234312,하이클래스,3회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4697,20210913,tvN,22,234312,하이클래스,3회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4698,20210914,SBS,22,230437,홍천기,6회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4699,20210914,SBS,22,230437,홍천기,6회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4700,20210914,SBS,22,230437,홍천기,6회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4701,20210914,tvN,22,234904,하이클래스,4회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4702,20210914,tvN,22,234904,하이클래스,4회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4703,20210914,tvN,22,234904,하이클래스,4회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4704,20210917,MBC,22,231540,검은태양,1회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4705,20210917,MBC,22,231540,검은태양,1회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4706,20210917,SBS,21,230347,원더우먼,1회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4707,20210917,SBS,21,230347,원더우먼,1회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4708,20210917,SBS,21,230347,원더우먼,1회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4709,20210918,MBC,22,231534,검은태양,2회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4710,20210918,MBC,22,231534,검은태양,2회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4711,20210918,SBS,22,230510,원더우먼,2회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4712,20210918,SBS,22,230510,원더우먼,2회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4713,20210918,SBS,22,230510,원더우먼,2회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4714,20210918,JTBC,22,234009,인간실격,5회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4715,20210918,JTBC,22,234009,인간실격,5회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4716,20210918,tvN,21,223428,갯마을차차차,7회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4717,20210918,tvN,21,223428,갯마을차차차,7회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4718,20210918,tvN,21,223428,갯마을차차차,7회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4719,20210919,JTBC,22,233528,인간실격,6회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4720,20210919,JTBC,22,233528,인간실격,6회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4721,20210919,tvN,21,223852,갯마을차차차,8회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4722,20210919,tvN,21,223852,갯마을차차차,8회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4723,20210919,tvN,21,223852,갯마을차차차,8회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4724,20210920,tvN,22,234133,하이클래스,5회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4725,20210920,tvN,22,234133,하이클래스,5회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4726,20210920,tvN,22,234133,하이클래스,5회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4727,20210921,tvN,22,234742,하이클래스,6회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4728,20210921,tvN,22,234742,하이클래스,6회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4729,20210921,tvN,22,234742,하이클래스,6회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4730,20210922,KBS2,21,224157,달리와감자탕,1회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4731,20210922,KBS2,21,224157,달리와감자탕,1회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4732,20210922,KBS2,21,224157,달리와감자탕,1회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4733,20210922,tvN,22,233829,홈타운,1회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4734,20210922,tvN,22,233829,홈타운,1회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4735,20210923,KBS2,21,224143,달리와감자탕,2회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4736,20210923,KBS2,21,224143,달리와감자탕,2회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4737,20210923,KBS2,21,224143,달리와감자탕,2회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4738,20210923,MBC,22,951,검은태양,1회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4739,20210923,MBC,22,951,검은태양,1회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4740,20210923,tvN,22,233602,홈타운,2회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4741,20210923,tvN,22,233602,홈타운,2회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4742,20210924,MBC,22,231530,검은태양,3회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4743,20210924,MBC,22,231530,검은태양,3회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4744,20210924,SBS,21,231826,원더우먼,3회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4745,20210924,SBS,21,231826,원더우먼,3회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4746,20210924,SBS,21,231826,원더우먼,3회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4747,20210924,OCN,22,232242,홈타운,2회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4748,20210924,OCN,22,232242,홈타운,2회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4749,20210925,MBC,21,230420,검은태양,4회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4750,20210925,MBC,21,230420,검은태양,4회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4751,20210925,SBS,21,230544,원더우먼,4회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4752,20210925,SBS,21,230544,원더우먼,4회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4753,20210925,SBS,21,230544,원더우먼,4회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4754,20210925,JTBC,22,233835,인간실격,7회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4755,20210925,JTBC,22,233835,인간실격,7회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4756,20210925,tvN,21,223502,갯마을차차차,9회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4757,20210925,tvN,21,223502,갯마을차차차,9회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4758,20210925,tvN,21,223502,갯마을차차차,9회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4759,20210926,JTBC,22,234248,인간실격,8회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4760,20210926,JTBC,22,234248,인간실격,8회,미니시리즈,"전도연,류준열,박병은",휴먼,,1.25
4761,20210926,tvN,21,223916,갯마을차차차,10회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4762,20210926,tvN,21,223916,갯마을차차차,10회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4763,20210926,tvN,21,223916,갯마을차차차,10회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4764,20210927,SBS,22,230307,홍천기,7회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4765,20210927,SBS,22,230307,홍천기,7회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4766,20210927,SBS,22,230307,홍천기,7회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4767,20210927,tvN,22,234153,하이클래스,7회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4768,20210927,tvN,22,234153,하이클래스,7회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4769,20210927,tvN,22,234153,하이클래스,7회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4770,20210928,SBS,22,230326,홍천기,8회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4771,20210928,SBS,22,230326,홍천기,8회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4772,20210928,SBS,22,230326,홍천기,8회,미니시리즈,"안효섭,김유정,공명",판타지,사극,7.6000000000000005
4773,20210928,tvN,22,234050,하이클래스,8회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4774,20210928,tvN,22,234050,하이클래스,8회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4775,20210928,tvN,22,234050,하이클래스,8회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4776,20210929,KBS2,21,223923,달리와감자탕,3회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4777,20210929,KBS2,21,223923,달리와감자탕,3회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4778,20210929,KBS2,21,223923,달리와감자탕,3회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4779,20210929,tvN,22,233404,홈타운,3회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4780,20210929,tvN,22,233404,홈타운,3회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4781,20210930,KBS2,21,224334,달리와감자탕,4회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4782,20210930,KBS2,21,224334,달리와감자탕,4회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4783,20210930,KBS2,21,224334,달리와감자탕,4회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4784,20210930,tvN,22,233713,홈타운,4회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4785,20210930,tvN,22,233713,홈타운,4회,미니시리즈,"유재명,한예리,엄태구",미스터리,추리,1.8499999999999999
4786,20211001,MBC,21,230622,검은태양,5회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4787,20211001,MBC,21,230622,검은태양,5회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4788,20211001,SBS,21,230750,원더우먼,5회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4789,20211001,SBS,21,230750,원더우먼,5회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4790,20211001,SBS,21,230750,원더우먼,5회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4791,20211002,MBC,21,230756,검은태양,6회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4792,20211002,MBC,21,230756,검은태양,6회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4793,20211002,SBS,21,230237,원더우먼,6회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4794,20211002,SBS,21,230237,원더우먼,6회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4795,20211002,SBS,21,230237,원더우먼,6회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4796,20211002,tvN,21,223605,갯마을차차차,11회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4797,20211002,tvN,21,223605,갯마을차차차,11회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4798,20211002,tvN,21,223605,갯마을차차차,11회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4799,20211003,tvN,21,223904,갯마을차차차,12회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4800,20211003,tvN,21,223904,갯마을차차차,12회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4801,20211003,tvN,21,223904,갯마을차차차,12회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4802,20211004,KBS2,21,224454,경찰수업,15회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4803,20211004,KBS2,21,224454,경찰수업,15회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4804,20211004,KBS2,21,224454,경찰수업,15회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4805,20211004,tvN,22,234451,하이클래스,9회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4806,20211004,tvN,22,234451,하이클래스,9회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4807,20211004,tvN,22,234451,하이클래스,9회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4808,20211005,KBS2,21,224409,경찰수업,16회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4809,20211005,KBS2,21,224409,경찰수업,16회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4810,20211005,KBS2,21,224409,경찰수업,16회,미니시리즈,"진영,차태현,정수정",수사,,5.966666666666666
4811,20211005,tvN,22,234109,하이클래스,10회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4812,20211005,tvN,22,234109,하이클래스,10회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4813,20211005,tvN,22,234109,하이클래스,10회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4814,20211006,KBS2,21,224027,달리와감자탕,5회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4815,20211006,KBS2,21,224027,달리와감자탕,5회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4816,20211006,KBS2,21,224027,달리와감자탕,5회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4817,20211007,KBS2,21,224124,달리와감자탕,6회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4818,20211007,KBS2,21,224124,달리와감자탕,6회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4819,20211007,KBS2,21,224124,달리와감자탕,6회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4820,20211008,MBC,21,230452,검은태양,7회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4821,20211008,MBC,21,230452,검은태양,7회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4822,20211008,SBS,21,231149,원더우먼,7회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4823,20211008,SBS,21,231149,원더우먼,7회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4824,20211008,SBS,21,231149,원더우먼,7회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4825,20211009,MBC,21,230554,검은태양,8회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4826,20211009,MBC,21,230554,검은태양,8회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4827,20211009,SBS,21,230340,원더우먼,8회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4828,20211009,SBS,21,230340,원더우먼,8회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4829,20211009,SBS,21,230340,원더우먼,8회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4830,20211009,tvN,21,223438,갯마을차차차,13회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4831,20211009,tvN,21,223438,갯마을차차차,13회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4832,20211009,tvN,21,223438,갯마을차차차,13회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4833,20211010,tvN,21,223853,갯마을차차차,14회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4834,20211010,tvN,21,223853,갯마을차차차,14회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4835,20211010,tvN,21,223853,갯마을차차차,14회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
4836,20211011,KBS2,21,225039,연모,1회,미니시리즈,"박은빈,로운,남윤수",로맨스, 사극,7.466666666666666
4837,20211011,KBS2,21,225039,연모,1회,미니시리즈,"박은빈,로운,남윤수",로맨스, 사극,7.466666666666666
4838,20211011,KBS2,21,225039,연모,1회,미니시리즈,"박은빈,로운,남윤수",로맨스, 사극,7.466666666666666
4839,20211011,tvN,22,234447,하이클래스,11회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4840,20211011,tvN,22,234447,하이클래스,11회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4841,20211011,tvN,22,234447,하이클래스,11회,미니시리즈,"조여정,김지수,하준",미스터리,,3.5666666666666664
4842,20211012,KBS2,21,224920,연모,2회,미니시리즈,"박은빈,로운,남윤수",로맨스, 사극,7.466666666666666
4843,20211012,KBS2,21,224920,연모,2회,미니시리즈,"박은빈,로운,남윤수",로맨스, 사극,7.466666666666666
4844,20211012,KBS2,21,224920,연모,2회,미니시리즈,"박은빈,로운,남윤수",로맨스, 사극,7.466666666666666
4845,20211013,KBS2,21,223903,달리와감자탕,7회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4846,20211013,KBS2,21,223903,달리와감자탕,7회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4847,20211013,KBS2,21,223903,달리와감자탕,7회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4848,20211013,JTBC,22,233204,너를닮은사람,1회,미니시리즈,"고현정,신현빈,김재영",미스터리,로맨스,1.5999999999999999
4849,20211013,JTBC,22,233204,너를닮은사람,1회,미니시리즈,"고현정,신현빈,김재영",미스터리,로맨스,1.5999999999999999
4850,20211013,JTBC,22,233204,너를닮은사람,1회,미니시리즈,"고현정,신현빈,김재영",미스터리,로맨스,1.5999999999999999
4851,20211014,KBS2,21,224009,달리와감자탕,8회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4852,20211014,KBS2,21,224009,달리와감자탕,8회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4853,20211014,KBS2,21,224009,달리와감자탕,8회,미니시리즈,"김민재,박규영,권율",로맨스,,4.233333333333333
4854,20211014,JTBC,22,233311,너를닮은사람,2회,미니시리즈,"고현정,신현빈,김재영",미스터리,로맨스,1.5999999999999999
4855,20211014,JTBC,22,233311,너를닮은사람,2회,미니시리즈,"고현정,신현빈,김재영",미스터리,로맨스,1.5999999999999999
4856,20211014,JTBC,22,233311,너를닮은사람,2회,미니시리즈,"고현정,신현빈,김재영",미스터리,로맨스,1.5999999999999999
4857,20211015,MBC,21,230008,검은태양,9회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4858,20211015,MBC,21,230008,검은태양,9회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4859,20211015,SBS,21,230555,원더우먼,9회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4860,20211015,SBS,21,230555,원더우먼,9회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4861,20211015,SBS,21,230555,원더우먼,9회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4862,20211016,MBC,21,230441,검은태양,10회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4863,20211016,MBC,21,230441,검은태양,10회,미니시리즈,"남궁민,박하선,김지은",액션,,4.75
4864,20211016,SBS,21,230445,원더우먼,10회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4865,20211016,SBS,21,230445,원더우먼,10회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4866,20211016,SBS,21,230445,원더우먼,10회,미니시리즈,"이하늬,이하늬,이상윤",로맨스,코미디,11.833333333333334
4867,20211016,tvN,21,223446,갯마을차차차,15회,미니시리즈,"신민아,김선호,이상이",로맨스,,7.833333333333333
