주차,프로그램명,채널,요일,게시글(건수),댓글(건수),동영상조회(건수),뉴스(건수),동영상(건수),게시글(점유율%),댓글(점유율%),동영상조회(점유율%),뉴스(점유율%),동영상(점유율%),가구시청자수,2049시청자수,가구시청률(%),2049시청률(%)
202014,어서와,KBS2,수목,396,"2,113","248,816",653,97,0.5,0.4,0.3,1.6,1.6,"496,181","342,984",2.5,1.5
202014,한번다녀왔습니다,KBS2,토일,657,"5,039","627,563","1,157",78,0.8,0.9,0.8,2.9,1.3,"5,058,634","1,796,742",25.3,7.9
202014,계약우정,KBS2,월화,205,907,"15,171",790,14,0.3,0.2,0,2,0.2,0,0,0,0
202014,화양연화삶이꽃이되는순간,tvN,토일,81,794,"38,778",331,10,0.1,0.1,0.1,0.8,0.2,0,0,0,0
202014,본어게인,KBS2,월화,51,165,"23,737",205,1,0.1,0,0,0.5,0,0,0,0,0
202015,하이바이마마,tvN,토일,"7,287","20,149","3,159,037",478,86,7.4,3,4.2,1.3,1.4,"975,454","857,721",4.9,3.8
202015,날씨가좋으면찾아가겠어요,JTBC,월화,"1,444","13,244","2,298,729",458,76,1.5,2,3,1.2,1.2,"420,308","303,436",2.1,1.3
202015,아무도모른다,SBS,월화,482,"1,721","251,960",747,60,0.5,0.3,0.3,2,1,"1,611,208","828,411",8.1,3.7
202015,메모리스트,tvN,수목,549,"2,182","232,368",559,79,0.6,0.3,0.3,1.5,1.3,"520,192","391,449",2.6,1.7
202015,슬기로운의사생활,tvN,수목,"8,028","36,976","4,674,837","1,185",61,8.2,5.5,6.2,3.2,1,"2,016,042","1,883,997",10.1,8.3
202015,어쩌다가족,TVCHOSUN,토일,23,35,"2,341",119,2,0,0,0,0.3,0,0,0,0,0
202015,루갈,OCN,토일,543,"1,843","345,141",476,90,0.6,0.3,0.5,1.3,1.5,"479,414","334,628",2.4,1.5
202015,그남자의기억법,MBC,수목,"3,698","20,989","1,229,820",883,138,3.8,3.1,1.6,2.4,2.3,"752,205","402,360",3.8,1.8
202015,365운명을거스르는1년,MBC,월화,"1,308","4,887","634,287",669,114,1.3,0.7,0.8,1.8,1.9,"944,149","607,682",4.7,2.7
202015,반의반,tvN,월화,"1,712","7,130","609,295",868,88,1.7,1.1,0.8,2.4,1.4,"312,728","224,095",1.6,1
202015,어서와,KBS2,수목,315,"8,130","276,572",523,92,0.3,1.2,0.4,1.4,1.5,"326,527","209,981",1.6,0.9
202015,한번다녀왔습니다,KBS2,토일,575,"5,472","702,376",862,74,0.6,0.8,0.9,2.3,1.2,"5,019,469","1,724,511",25.1,7.6
202015,계약우정,KBS2,월화,853,"1,950","84,480",821,50,0.9,0.3,0.1,2.2,0.8,"502,048","349,548",2.5,1.5
202015,화양연화삶이꽃이되는순간,tvN,토일,63,499,"36,916",244,13,0.1,0.1,0,0.7,0.2,0,0,0,0
202015,본어게인,KBS2,월화,67,216,"14,706",288,2,0.1,0,0,0.8,0,0,0,0,0
202015,굿캐스팅,SBS,월화,74,452,"13,706",249,4,0.1,0.1,0,0.7,0.1,0,0,0,0
202016,하이바이마마,tvN,토일,"10,630","40,541","4,699,090",726,93,10.7,6,6.2,2.1,1.6,"989,952","915,156",5,4
202016,날씨가좋으면찾아가겠어요,JTBC,월화,"1,449","9,002","840,840",319,70,1.5,1.3,1.1,0.9,1.2,"417,792","287,822",2.1,1.3
202016,아무도모른다,SBS,월화,484,"1,645","297,934",649,58,0.5,0.2,0.4,1.9,1,"1,576,812","885,492",7.9,3.9
202016,메모리스트,tvN,수목,645,"2,687","303,225",603,86,0.7,0.4,0.4,1.7,1.5,"567,797","485,526",2.8,2.1
202016,슬기로운의사생활,tvN,수목,"8,824","42,970","4,340,008","1,156",59,8.9,6.4,5.7,3.3,1,"2,278,286","2,122,939",11.4,9.4
202016,어쩌다가족,TVCHOSUN,토일,33,46,"1,408",159,0,0,0,0,0.5,0,0,0,0,0
202016,루갈,OCN,토일,447,"1,507","360,401",302,94,0.5,0.2,0.5,0.9,1.6,"414,388","270,469",2.1,1.2
202016,그남자의기억법,MBC,수목,"1,927","18,842","557,064",482,81,1.9,2.8,0.7,1.4,1.4,"540,408","330,667",2.7,1.5
202016,365운명을거스르는1년,MBC,월화,"1,947","6,310","264,879",497,136,2,0.9,0.3,1.4,2.4,"920,331","561,475",4.6,2.5
202016,반의반,tvN,월화,811,"4,736","487,957",513,87,0.8,0.7,0.6,1.5,1.5,"267,660","230,239",1.3,1
202016,어서와,KBS2,수목,501,"7,585","298,594",606,99,0.5,1.1,0.4,1.7,1.7,"416,468","254,227",2.1,1.1
202016,한번다녀왔습니다,KBS2,토일,557,"6,335","968,187",927,73,0.6,0.9,1.3,2.7,1.3,"4,704,474","1,781,927",23.6,7.9
202016,계약우정,KBS2,월화,396,"1,264","109,654",544,54,0.4,0.2,0.1,1.6,0.9,"390,246","236,537",2,1
202016,화양연화삶이꽃이되는순간,tvN,토일,114,656,"67,156",828,12,0.1,0.1,0.1,2.4,0.2,0,0,0,0
202016,본어게인,KBS2,월화,142,529,"22,830",331,12,0.1,0.1,0,1,0.2,0,0,0,0
202016,굿캐스팅,SBS,월화,93,299,"36,135",326,12,0.1,0,0,0.9,0.2,0,0,0,0
202016,저녁같이드실래요,MBC,월화,21,115,74,9,0,0,0,0,0,0,0,0,0,0
202016,영혼수선공,KBS2,수목,81,324,"13,915",273,4,0.1,0,0,0.8,0.1,0,0,0,0
202016,오마이베이비,tvN,수목,103,417,13,125,0,0.1,0.1,0,0.4,0,0,0,0,0
202017,날씨가좋으면찾아가겠어요,JTBC,월화,"1,304","8,682","1,068,170",655,71,1.4,1.3,1.3,1.6,1.1,"372,027","261,524",1.9,1.2
202017,아무도모른다,SBS,월화,591,"2,293","315,928","1,034",57,0.6,0.3,0.4,2.6,0.9,"1,705,914","1,052,644",8.5,4.7
202017,메모리스트,tvN,수목,984,"3,331","275,038",475,84,1.1,0.5,0.3,1.2,1.3,"502,437","360,578",2.5,1.6
202017,슬기로운의사생활,tvN,수목,"4,487","27,547","5,509,944","1,153",77,4.9,4.1,6.7,2.9,1.2,"2,149,205","2,017,830",10.8,8.9
202017,어쩌다가족,TVCHOSUN,토일,12,65,309,76,1,0,0,0,0.2,0,0,0,0,0
202017,루갈,OCN,토일,350,"1,433","247,950",270,96,0.4,0.2,0.3,0.7,1.5,"364,218","214,463",1.8,0.9
202017,그남자의기억법,MBC,수목,"3,084","20,743","1,448,503",683,119,3.4,3.1,1.8,1.7,1.9,"759,930","481,747",3.8,2.1
202017,365운명을거스르는1년,MBC,월화,"1,833","7,456","276,441",603,112,2,1.1,0.3,1.5,1.8,"819,038","534,279",4.1,2.4
202017,반의반,tvN,월화,578,"3,828","546,306",386,92,0.6,0.6,0.7,1,1.5,"244,663","187,004",1.2,0.8
202017,어서와,KBS2,수목,249,"1,531","100,136",362,91,0.3,0.2,0.1,0.9,1.4,"331,448","185,450",1.7,0.8
202017,한번다녀왔습니다,KBS2,토일,443,"3,391","593,735",815,72,0.5,0.5,0.7,2,1.1,"4,819,699","1,808,387",24.1,8
202017,화양연화삶이꽃이되는순간,tvN,토일,679,"4,791","1,377,873",886,86,0.7,0.7,1.7,2.2,1.4,"818,656","566,388",4.1,2.5
202017,본어게인,KBS2,월화,"1,484","3,958","287,812","1,398",72,1.6,0.6,0.4,3.5,1.1,"633,039","391,480",3.2,1.7
202017,굿캐스팅,SBS,월화,247,"1,015","43,551",865,16,0.3,0.2,0.1,2.1,0.3,0,0,0,0
202017,저녁같이드실래요,MBC,월화,46,169,74,115,0,0.1,0,0,0.3,0,0,0,0,0
202017,영혼수선공,KBS2,수목,102,403,"14,614",242,4,0.1,0.1,0,0.6,0.1,0,0,0,0
202017,오마이베이비,tvN,수목,130,617,"53,152",134,8,0.1,0.1,0.1,0.3,0.1,0,0,0,0
202017,외출,tvN,월화,25,19,"4,905",112,4,0,0,0,0.3,0.1,0,0,0,0
202018,메모리스트,tvN,수목,"1,246","3,010","345,792",789,94,1.3,0.4,0.4,2.2,1.6,"493,737","434,148",2.5,1.9
202018,슬기로운의사생활,tvN,수목,"4,074","23,558","3,977,362",901,61,4.2,3.4,5.1,2.5,1,"2,220,321","2,177,609",11.1,9.6
202018,어쩌다가족,TVCHOSUN,토일,21,119,612,96,0,0,0,0,0.3,0,0,0,0,0
202018,루갈,OCN,토일,311,"1,211","150,540",211,92,0.3,0.2,0.2,0.6,1.6,"337,326","190,105",1.7,0.8
202018,그남자의기억법,MBC,수목,"3,433","22,668","1,167,096",524,113,3.5,3.3,1.5,1.5,1.9,"610,440","302,653",3.1,1.3
202018,365운명을거스르는1년,MBC,월화,"2,299","17,859","365,331",754,100,2.4,2.6,0.5,2.1,1.7,"793,344","530,025",4,2.3
202018,반의반,tvN,월화,664,"4,291","389,777",676,85,0.7,0.6,0.5,1.9,1.4,"236,380","144,622",1.2,0.6
202018,어서와,KBS2,수목,315,"1,683","95,090",496,84,0.3,0.2,0.1,1.4,1.4,"306,628","165,124",1.5,0.7
202018,한번다녀왔습니다,KBS2,토일,487,"3,373","1,036,454",751,69,0.5,0.5,1.3,2.1,1.2,"4,854,670","1,829,920",24.3,8.1
202018,화양연화삶이꽃이되는순간,tvN,토일,902,"7,538","1,799,503",803,92,0.9,1.1,2.3,2.3,1.6,"785,139","499,843",3.9,2.2
202018,본어게인,KBS2,월화,536,"1,331","154,528",520,44,0.6,0.2,0.2,1.5,0.7,"623,349","349,759",3.1,1.5
202018,굿캐스팅,SBS,월화,"1,321","4,737","819,448","1,254",80,1.4,0.7,1.1,3.5,1.4,"1,861,600","1,294,459",9.3,5.7
202018,저녁같이드실래요,MBC,월화,68,237,"13,476",126,3,0.1,0,0,0.4,0.1,0,0,0,0
202018,영혼수선공,KBS2,수목,157,446,"10,633",349,3,0.2,0.1,0,1,0.1,0,0,0,0
202018,오마이베이비,tvN,수목,116,500,"47,563",116,8,0.1,0.1,0.1,0.3,0.1,0,0,0,0
202018,외출,tvN,월화,46,194,"3,449",110,4,0,0,0,0.3,0.1,0,0,0,0
202018,쌍갑포차,JTBC,수목,111,664,"55,686",175,8,0.1,0.1,0.1,0.5,0.1,0,0,0,0
202018,번외수사,OCN,토일,30,61,"8,379",108,3,0,0,0,0.3,0.1,0,0,0,0
202019,슬기로운의사생활,tvN,수목,"4,067","24,232","4,236,171",997,74,4,3.1,5.5,2.8,1.3,"2,299,892","2,154,573",11.5,9.5
202019,어쩌다가족,TVCHOSUN,토일,19,24,"1,192",40,0,0,0,0,0.1,0,0,0,0,0
202019,루갈,OCN,토일,357,"1,501","192,335",296,100,0.4,0.2,0.3,0.8,1.8,"353,495","164,238",1.8,0.7
202019,그남자의기억법,MBC,수목,"4,734","29,351","1,777,754",590,118,4.7,3.7,2.3,1.6,2.1,"588,537","351,517",2.9,1.6
202019,한번다녀왔습니다,KBS2,토일,410,"3,399","1,346,503",758,81,0.4,0.4,1.8,2.1,1.4,"4,985,348","1,962,235",25,8.7
202019,화양연화삶이꽃이되는순간,tvN,토일,617,"3,521","1,223,971",805,82,0.6,0.4,1.6,2.2,1.4,"650,024","441,749",3.3,2
202019,본어게인,KBS2,월화,620,"2,641","496,313",433,52,0.6,0.3,0.6,1.2,0.9,"562,718","261,422",2.8,1.2
202019,굿캐스팅,SBS,월화,483,"2,151","677,046",782,75,0.5,0.3,0.9,2.2,1.3,"1,790,208","1,267,286",9,5.6
202019,저녁같이드실래요,MBC,월화,68,259,"8,737",150,2,0.1,0,0,0.4,0,0,0,0,0
202019,영혼수선공,KBS2,수목,797,"2,111","289,053","1,904",63,0.8,0.3,0.4,5.3,1.1,"827,961","503,643",4.1,2.2
202019,오마이베이비,tvN,수목,184,669,"14,501",194,7,0.2,0.1,0,0.5,0.1,0,0,0,0
202019,외출,tvN,월화,416,948,"697,347",651,73,0.4,0.1,0.9,1.8,1.3,"515,685","299,497",2.6,1.3
202019,쌍갑포차,JTBC,수목,82,553,"13,536",160,2,0.1,0.1,0,0.4,0,0,0,0,0
202019,번외수사,OCN,토일,36,93,"4,294",139,3,0,0,0,0.4,0.1,0,0,0,0
202019,바람과구름과비,TVCHOSUN,토일,32,105,"4,170",104,4,0,0,0,0.3,0.1,0,0,0,0
202019,꼰대인턴,MBC,수목,131,"1,265","70,118",462,2,0.1,0.2,0.1,1.3,0,0,0,0,0
202019,야식남녀,JTBC,월화,76,342,"8,973",306,4,0.1,0,0,0.9,0.1,0,0,0,0
202020,슬기로운의사생활,tvN,수목,"4,030","27,009","4,549,234","1,349",68,3.8,3.1,5.1,3.1,1.2,"2,361,144","2,332,512",11.8,10.3
202020,루갈,OCN,토일,396,"1,545","189,980",341,91,0.4,0.2,0.2,0.8,1.5,"426,982","238,688",2.1,1.1
202020,그남자의기억법,MBC,수목,"3,117","27,346","1,146,568",914,65,2.9,3.1,1.3,2.1,1.1,"785,928","540,782",3.9,2.4
202020,한번다녀왔습니다,KBS2,토일,582,"4,546","1,784,399",848,80,0.5,0.5,2,2,1.4,"4,848,434","2,016,797",24.3,8.9
202020,화양연화삶이꽃이되는순간,tvN,토일,503,"2,671","1,099,950",753,81,0.5,0.3,1.2,1.7,1.4,"630,428","373,782",3.2,1.7
202020,본어게인,KBS2,월화,569,"3,089","577,301",790,60,0.5,0.4,0.7,1.8,1,"460,100","228,929",2.3,1
202020,굿캐스팅,SBS,월화,462,"1,700","631,331",842,63,0.4,0.2,0.7,2,1.1,"1,741,903","1,146,063",8.7,5.1
202020,저녁같이드실래요,MBC,월화,72,273,"6,723",201,3,0.1,0,0,0.5,0.1,0,0,0,0
202020,영혼수선공,KBS2,수목,366,"7,095","842,983",823,58,0.3,0.8,1,1.9,1,"582,222","299,336",2.9,1.3
202020,오마이베이비,tvN,수목,"1,577","4,343","626,946","1,443",72,1.5,0.5,0.7,3.3,1.2,"478,132","469,573",2.4,2.1
202020,쌍갑포차,JTBC,수목,185,"2,199","247,021",239,15,0.2,0.3,0.3,0.6,0.3,0,0,0,0
202020,번외수사,OCN,토일,75,172,"35,778",771,13,0.1,0,0,1.8,0.2,0,0,0,0
202020,바람과구름과비,TVCHOSUN,토일,184,771,"51,186",699,38,0.2,0.1,0.1,1.6,0.6,"585,018","170,689",2.9,0.8
202020,꼰대인턴,MBC,수목,338,"2,868","34,783",760,30,0.3,0.3,0,1.8,0.5,0,0,0,0
202020,야식남녀,JTBC,월화,115,216,"21,966",250,4,0.1,0,0,0.6,0.1,0,0,0,0
202020,아는건별로없지만가족입니다,tvN,월화,12,12,0,104,0,0,0,0,0.2,0,0,0,0,0
202021,슬기로운의사생활,tvN,수목,"5,393","31,363","4,872,745","1,571",84,6.1,3.5,6.5,3.8,1.4,"2,271,249","2,092,381",11.4,9.3
202021,한번다녀왔습니다,KBS2,토일,858,"11,203","3,148,027",804,90,1,1.3,4.2,2,1.5,"5,087,215","1,887,344",25.5,8.3
202021,화양연화삶이꽃이되는순간,tvN,토일,392,"1,562","1,061,484",555,80,0.4,0.2,1.4,1.4,1.3,"639,729","392,113",3.2,1.7
202021,본어게인,KBS2,월화,603,"3,607","495,792",486,46,0.7,0.4,0.7,1.2,0.8,"418,985","215,569",2.1,1
202021,굿캐스팅,SBS,월화,416,"1,716","658,361",830,71,0.5,0.2,0.9,2,1.2,"1,651,381","1,090,236",8.3,4.8
202021,저녁같이드실래요,MBC,월화,174,918,"25,433",657,16,0.2,0.1,0,1.6,0.3,0,0,0,0
202021,영혼수선공,KBS2,수목,331,947,"57,535",663,51,0.4,0.1,0.1,1.6,0.9,"423,714","210,494",2.1,0.9
202021,오마이베이비,tvN,수목,942,"2,839","343,001",617,113,1.1,0.3,0.5,1.5,1.9,"404,287","339,225",2,1.5
202021,쌍갑포차,JTBC,수목,"1,196","7,941","497,199","1,644",75,1.3,0.9,0.7,4,1.3,"487,484","393,046",2.4,1.7
202021,번외수사,OCN,토일,345,569,"140,277",776,95,0.4,0.1,0.2,1.9,1.6,"460,312","412,711",2.3,1.8
202021,바람과구름과비,TVCHOSUN,토일,282,657,"68,365",648,30,0.3,0.1,0.1,1.6,0.5,"468,571","188,914",2.3,0.8
202021,꼰대인턴,MBC,수목,"1,917","12,246","520,839","3,228",117,2.2,1.4,0.7,7.9,2,"972,504","461,389",4.9,2
202021,야식남녀,JTBC,월화,135,292,"25,461",330,4,0.2,0,0,0.8,0.1,0,0,0,0
202021,아는건별로없지만가족입니다,tvN,월화,23,60,"7,873",177,6,0,0,0,0.4,0.1,0,0,0,0
202021,행복의진수,JTBC,월화,43,102,"23,481",80,48,0,0,0,0.2,0.8,"209,822","156,808",1.1,0.7
202022,슬기로운의사생활,tvN,수목,"7,998","47,385","5,615,698","3,042",106,9.3,5.9,7.4,7.2,1.7,"2,487,861","2,411,725",12.5,10.7
202022,한번다녀왔습니다,KBS2,토일,953,"10,182","2,898,625",846,94,1.1,1.3,3.8,2,1.5,"5,071,529","1,942,633",25.4,8.6
202022,화양연화삶이꽃이되는순간,tvN,토일,312,"1,444","761,244",591,73,0.4,0.2,1,1.4,1.2,"610,000","442,111",3.1,2
202022,본어게인,KBS2,월화,636,"4,587","560,107",391,45,0.7,0.6,0.7,0.9,0.7,"392,586","191,878",2,0.8
202022,굿캐스팅,SBS,월화,332,"1,357","555,305",848,68,0.4,0.2,0.7,2,1.1,"1,514,707","971,717",7.6,4.3
202022,저녁같이드실래요,MBC,월화,640,"2,901","981,373","1,723",139,0.7,0.4,1.3,4.1,2.3,"1,029,875","702,259",5.2,3.1
202022,영혼수선공,KBS2,수목,256,"1,153","95,797",625,49,0.3,0.1,0.1,1.5,0.8,"395,326","195,643",2,0.9
202022,오마이베이비,tvN,수목,671,"2,894","603,679",564,91,0.8,0.4,0.8,1.3,1.5,"430,357","323,150",2.2,1.4
202022,쌍갑포차,JTBC,수목,"1,452","6,732","272,148",899,68,1.7,0.8,0.4,2.1,1.1,"525,285","414,040",2.6,1.8
202022,번외수사,OCN,토일,296,"2,295","1,112,690",416,106,0.3,0.3,1.5,1,1.7,"463,545","366,178",2.3,1.6
202022,바람과구름과비,TVCHOSUN,토일,211,784,"60,546",367,21,0.2,0.1,0.1,0.9,0.3,"539,442","137,632",2.7,0.6
202022,꼰대인턴,MBC,수목,"1,476","17,855","539,379","2,757",88,1.7,2.2,0.7,6.5,1.4,"1,010,072","542,584",5.1,2.4
202022,야식남녀,JTBC,월화,579,"1,648","181,336","1,331",72,0.7,0.2,0.2,3.1,1.2,"219,936","143,182",1.1,0.6
202022,아는건별로없지만가족입니다,tvN,월화,56,168,"54,138",613,17,0.1,0,0.1,1.4,0.3,0,0,0,0
202022,사이코지만괜찮아,tvN,토일,498,"3,340","156,074",484,9,0.6,0.4,0.2,1.1,0.1,0,0,0,0
202023,한번다녀왔습니다,KBS2,토일,"1,110","14,185","3,714,816",884,87,1.2,1.9,4.7,2.4,1.4,"5,169,747","2,029,593",25.9,9
202023,화양연화삶이꽃이되는순간,tvN,토일,312,"1,804","1,039,927",539,75,0.3,0.2,1.3,1.4,1.2,"680,384","456,693",3.4,2
202023,본어게인,KBS2,월화,480,"4,062","398,855",367,48,0.5,0.5,0.5,1,0.8,"384,615","188,547",1.9,0.8
202023,굿캐스팅,SBS,월화,324,"1,569","657,208",795,63,0.4,0.2,0.8,2.1,1,"1,453,014","913,243",7.3,4
202023,저녁같이드실래요,MBC,월화,670,"2,858","662,868",803,117,0.7,0.4,0.8,2.2,1.9,"826,245","540,729",4.1,2.4
202023,영혼수선공,KBS2,수목,236,640,"82,793",554,49,0.3,0.1,0.1,1.5,0.8,"466,655","263,147",2.3,1.2
202023,오마이베이비,tvN,수목,757,"3,568","1,160,634",718,90,0.8,0.5,1.5,1.9,1.5,"322,950","278,589",1.6,1.2
202023,쌍갑포차,JTBC,수목,"1,371","5,358","300,571",563,78,1.5,0.7,0.4,1.5,1.3,"581,947","363,126",2.9,1.6
202023,번외수사,OCN,토일,222,449,"116,980",410,120,0.2,0.1,0.1,1.1,2,"479,207","413,222",2.4,1.8
202023,바람과구름과비,TVCHOSUN,토일,228,690,"60,971",477,38,0.3,0.1,0.1,1.3,0.6,"668,727","207,023",3.3,0.9
202023,꼰대인턴,MBC,수목,"1,195","21,453","991,077","1,601",38,1.3,2.8,1.3,4.3,0.6,"1,058,725","552,473",5.3,2.4
202023,야식남녀,JTBC,월화,258,590,"91,582",490,58,0.3,0.1,0.1,1.3,1,"154,796","118,906",0.8,0.5
202023,아는건별로없지만가족입니다,tvN,월화,727,"3,305","1,317,743","1,085",86,0.8,0.4,1.7,2.9,1.4,"518,211","309,405",2.6,1.4
202023,사이코지만괜찮아,tvN,토일,581,"4,340","672,764",437,12,0.6,0.6,0.8,1.2,0.2,0,0,0,0
202024,한번다녀왔습니다,KBS2,토일,"1,910","19,277","3,822,360",840,74,2.3,2.5,5.6,2.2,1.2,"5,253,949","2,067,855",26.3,9.1
202024,화양연화삶이꽃이되는순간,tvN,토일,338,"1,367","673,332",504,68,0.4,0.2,1,1.3,1.1,"779,894","491,325",3.9,2.2
202024,본어게인,KBS2,월화,748,"4,388","349,391",509,49,0.9,0.6,0.5,1.3,0.8,"393,648","168,260",2,0.7
202024,굿캐스팅,SBS,월화,330,"1,463","836,130",672,61,0.4,0.2,1.2,1.7,1,"1,375,606","885,320",6.9,3.9
202024,저녁같이드실래요,MBC,월화,442,"2,386","571,540",668,125,0.5,0.3,0.8,1.7,2.1,"656,081","381,988",3.3,1.7
202024,영혼수선공,KBS2,수목,198,695,"63,226",595,48,0.2,0.1,0.1,1.5,0.8,"325,825","182,954",1.6,0.8
202024,오마이베이비,tvN,수목,728,"4,857","888,470",579,86,0.9,0.6,1.3,1.5,1.4,"335,704","265,037",1.7,1.2
202024,쌍갑포차,JTBC,수목,699,"4,080","397,512",592,69,0.8,0.5,0.6,1.5,1.1,"645,417","412,660",3.2,1.8
202024,번외수사,OCN,토일,305,524,"123,366",326,77,0.4,0.1,0.2,0.8,1.3,"593,578","628,156",3,2.8
202024,바람과구름과비,TVCHOSUN,토일,334,"2,706","334,062",593,41,0.4,0.4,0.5,1.5,0.7,"749,946","222,425",3.8,1
202024,꼰대인턴,MBC,수목,"1,370","12,105","660,414","1,555",43,1.6,1.6,1,4,0.7,"1,027,813","544,728",5.1,2.4
202024,야식남녀,JTBC,월화,221,492,"154,498",410,56,0.3,0.1,0.2,1.1,0.9,"126,158","70,609",0.6,0.3
202024,아는건별로없지만가족입니다,tvN,월화,512,"1,863","2,133,970",549,100,0.6,0.2,3.1,1.4,1.7,"541,748","379,270",2.7,1.7
202024,사이코지만괜찮아,tvN,토일,"1,015","6,763","791,626","1,301",24,1.2,0.9,1.2,3.3,0.4,0,0,0,0
202024,미쓰리는알고있다,MBC,수목,13,39,"1,501",94,2,0,0,0,0.2,0,0,0,0,0
202024,출사표,KBS2,수목,18,104,"23,515",273,9,0,0,0,0.7,0.1,0,0,0,0
202025,한번다녀왔습니다,KBS2,토일,"2,554","36,928","4,782,826",909,86,2.9,4.6,6.4,2.2,1.4,"5,119,829","2,101,140",25.6,9.3
202025,굿캐스팅,SBS,월화,504,"2,779","920,924","1,244",68,0.6,0.3,1.2,3,1.1,"1,426,703","944,234",7.1,4.2
202025,모범형사,JTBC,월화,26,57,"51,906",172,13,0,0,0.1,0.4,0.2,0,0,0,0
202025,저녁같이드실래요,MBC,월화,596,"3,770","563,121",772,114,0.7,0.5,0.8,1.9,1.9,"672,921","413,764",3.4,1.8
202025,영혼수선공,KBS2,수목,200,662,"76,261",621,52,0.2,0.1,0.1,1.5,0.9,"339,605","171,238",1.7,0.8
202025,오마이베이비,tvN,수목,654,"3,328","641,192",506,90,0.7,0.4,0.9,1.2,1.5,"248,682","193,723",1.2,0.9
202025,쌍갑포차,JTBC,수목,826,"3,685","805,622",594,62,0.9,0.5,1.1,1.4,1,"553,816","370,722",2.8,1.6
202025,번외수사,OCN,토일,221,446,"117,858",316,93,0.2,0.1,0.2,0.8,1.5,"508,136","426,437",2.5,1.9
202025,바람과구름과비,TVCHOSUN,토일,406,"9,143","230,783",478,47,0.5,1.1,0.3,1.2,0.8,"790,993","237,242",4,1
202025,꼰대인턴,MBC,수목,"1,166","6,562","320,618","1,614",55,1.3,0.8,0.4,3.9,0.9,"947,979","512,340",4.7,2.3
202025,야식남녀,JTBC,월화,145,383,"92,895",373,56,0.2,0,0.1,0.9,0.9,"121,742","85,831",0.6,0.4
202025,아는건별로없지만가족입니다,tvN,월화,535,"2,651","2,591,018",715,106,0.6,0.3,3.5,1.7,1.8,"604,551","383,166",3,1.7
202025,사이코지만괜찮아,tvN,토일,"5,223","21,135","2,551,631","1,524",110,5.9,2.6,3.4,3.7,1.8,"955,583","733,763",4.8,3.2
202025,미쓰리는알고있다,MBC,수목,31,33,"1,425",135,1,0,0,0,0.3,0,0,0,0,0
202025,출사표,KBS2,수목,33,82,"17,989",306,7,0,0,0,0.7,0.1,0,0,0,0
202025,그놈이그놈이다,KBS2,월화,27,125,"14,977",271,2,0,0,0,0.7,0,0,0,0,0
202025,우리사랑했을까,JTBC,수목,41,301,"48,202",172,6,0,0,0.1,0.4,0.1,0,0,0,0
202025,트레인,OCN,토일,28,265,"9,435",160,6,0,0,0,0.4,0.1,0,0,0,0
202026,한번다녀왔습니다,KBS2,토일,"2,416","23,709","4,440,518",856,85,2.9,3,5.7,2.2,1.4,"5,089,352","2,120,270",25.5,9.4
202026,모범형사,JTBC,월화,34,110,"17,591",179,12,0,0,0,0.5,0.2,0,0,0,0
202026,저녁같이드실래요,MBC,월화,456,"2,204","861,128",721,104,0.5,0.3,1.1,1.8,1.7,"793,903","503,488",4,2.2
202026,영혼수선공,KBS2,수목,239,841,"65,208",630,50,0.3,0.1,0.1,1.6,0.8,"485,733","154,178",2.4,0.7
202026,오마이베이비,tvN,수목,553,"3,083","564,949",579,84,0.7,0.4,0.7,1.5,1.4,"216,455","173,124",1.1,0.8
202026,쌍갑포차,JTBC,수목,"1,080","5,152","1,031,891",756,49,1.3,0.6,1.3,1.9,0.8,"666,436","495,701",3.3,2.2
202026,번외수사,OCN,토일,268,572,"190,855",361,95,0.3,0.1,0.2,0.9,1.6,"612,431","575,735",3.1,2.5
202026,바람과구름과비,TVCHOSUN,토일,405,"5,560","463,638",486,41,0.5,0.7,0.6,1.2,0.7,"837,134","314,521",4.2,1.4
202026,꼰대인턴,MBC,수목,"1,157","19,022","532,595","1,778",90,1.4,2.4,0.7,4.5,1.5,"1,241,158","728,716",6.2,3.2
202026,야식남녀,JTBC,월화,153,354,"122,187",341,56,0.2,0,0.2,0.9,0.9,"128,978","90,591",0.6,0.4
202026,아는건별로없지만가족입니다,tvN,월화,516,"2,041","2,181,065",566,81,0.6,0.3,2.8,1.4,1.4,"552,341","351,322",2.8,1.6
202026,사이코지만괜찮아,tvN,토일,"7,300","36,033","4,065,819","1,349",140,8.8,4.5,5.2,3.4,2.4,"983,944","832,345",4.9,3.7
202026,미쓰리는알고있다,MBC,수목,13,8,668,65,0,0,0,0,0.2,0,0,0,0,0
202026,출사표,KBS2,수목,143,"5,123","61,314",403,7,0.2,0.6,0.1,1,0.1,0,0,0,0
202026,그놈이그놈이다,KBS2,월화,50,694,"13,613",330,4,0.1,0.1,0,0.8,0.1,0,0,0,0
202026,우리사랑했을까,JTBC,수목,49,491,"95,170",154,6,0.1,0.1,0.1,0.4,0.1,0,0,0,0
202026,트레인,OCN,토일,38,305,"16,375",205,15,0,0,0,0.5,0.3,0,0,0,0
202026,십시일반,MBC,수목,6,2,0,11,0,0,0,0,0,0,0,0,0,0
202027,한번다녀왔습니다,KBS2,토일,"2,770","22,205","3,320,054",742,72,3.7,3.1,4.4,2.2,1.2,"5,204,197","2,031,427",25.6,9
202027,모범형사,JTBC,월화,103,250,"14,425",249,6,0.1,0,0,0.7,0.1,0,0,0,0
