방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률
20200407,JTBC,21,223847,날씨가좋으면찾아가겠어요,12회,미니시리즈,"박민영,서강준,문정희",1.13764
20200407,tvN,21,222059,반의반,6회,미니시리즈,"정해인,채수빈,이하나",0.8858785714285714
20200408,MBC,21,220306,그남자의기억법,14회,미니시리즈,"김동욱,문가영,윤종훈",2.265602142857143
20200408,tvN,22,235308,메모리스트,9회,미니시리즈,"유승호,이세영,조성하",1.336512857142857
20200409,MBC,21,220133,그남자의기억법,16회,미니시리즈,"김동욱,문가영,윤종훈",1.5781085714285716
20200409,JTBC,22,240937,부부의세계,3회,미니시리즈,"김희애,박해준,한소희",0.6347135714285714
20200409,tvN,21,223728,슬기로운의사생활,5회,미니시리즈,"조정석,유연석,정경호",6.434955714285713
20200409,tvN,22,235101,메모리스트,10회,미니시리즈,"유승호,이세영,조성하",1.69917
20200410,tvN,22,235720,슬기로운의사생활,5회,미니시리즈,"조정석,유연석,정경호",1.2149692857142858
20200411,tvN,21,222529,하이바이마마,13회,미니시리즈,"김태희,이규형,고보결",3.2159278571428564
20200411,OCN,21,225013,루갈,4회,미니시리즈,"최진혁,박성웅,조동혁",0.46941071428571435
20200411,OCN,22,240451,루갈,5회,미니시리즈,"최진혁,박성웅,조동혁",1.1376492857142857
20200412,tvN,21,222658,하이바이마마,14회,미니시리즈,"김태희,이규형,고보결",3.156612142857143
20200412,OCN,21,224347,루갈,5회,미니시리즈,"최진혁,박성웅,조동혁",0.7238514285714286
20200412,OCN,22,240602,루갈,6회,미니시리즈,"최진혁,박성웅,조동혁",1.61051
20200413,KBS2,22,223027,계약우정,5회,미니시리즈,"이신영,신승호,김소혜",1.3591157142857144
20200413,KBS2,22,230630,계약우정,6회,미니시리즈,"이신영,신승호,김소혜",1.2427121428571426
20200413,MBC,21,220247,365운명을거스르는1년,14회,미니시리즈,"이준혁,남지현,김지수",3.038045714285714
20200413,JTBC,21,223427,날씨가좋으면찾아가겠어요,13회,미니시리즈,"박민영,서강준,문정희",0.8956842857142856
20200413,tvN,21,222013,반의반,7회,미니시리즈,"정해인,채수빈,이하나",0.9052850000000001
20200414,KBS2,22,223401,계약우정,7회,미니시리즈,"이신영,신승호,김소혜",0.7416235714285714
20200414,KBS2,22,230715,계약우정,8회,미니시리즈,"이신영,신승호,김소혜",0.9266300000000001
20200414,MBC,21,220253,365운명을거스르는1년,16회,미니시리즈,"이준혁,남지현,김지수",2.379584285714286
20200414,JTBC,21,224220,날씨가좋으면찾아가겠어요,14회,미니시리즈,"박민영,서강준,문정희",1.2877978571428572
20200414,tvN,21,221339,반의반,8회,미니시리즈,"정해인,채수빈,이하나",0.8473392857142856
20200415,tvN,22,235254,메모리스트,11회,미니시리즈,"유승호,이세영,조성하",1.4851750000000001
20200416,MBC,21,220208,그남자의기억법,18회,미니시리즈,"김동욱,문가영,윤종훈",1.4141785714285715
20200416,tvN,21,223842,슬기로운의사생활,6회,미니시리즈,"조정석,유연석,정경호",7.075799285714285
20200416,tvN,22,235204,메모리스트,12회,미니시리즈,"유승호,이세영,조성하",1.9784850000000003
20200417,SBS,22,223513,더킹영원의군주,1회,미니시리즈,"이민호,김고은,우도환",5.220080000000001
20200417,SBS,22,231331,더킹영원의군주,1회,미니시리즈,"이민호,김고은,우도환",5.653424285714285
20200417,tvN,22,241307,슬기로운의사생활,6회,미니시리즈,"조정석,유연석,정경호",0.7761271428571429
20200418,SBS,22,223704,더킹영원의군주,2회,미니시리즈,"이민호,김고은,우도환",4.0701857142857145
20200418,SBS,22,231524,더킹영원의군주,2회,미니시리즈,"이민호,김고은,우도환",5.488542857142858
20200418,tvN,21,222900,하이바이마마,15회,미니시리즈,"김태희,이규형,고보결",2.8887135714285708
20200418,OCN,21,224936,루갈,6회,미니시리즈,"최진혁,박성웅,조동혁",0.4445071428571428
20200418,OCN,22,240510,루갈,7회,미니시리즈,"최진혁,박성웅,조동혁",0.9521814285714285
20200419,tvN,21,224030,하이바이마마,16회,미니시리즈,"김태희,이규형,고보결",3.8002121428571427
20200419,OCN,21,224307,루갈,7회,미니시리즈,"최진혁,박성웅,조동혁",0.39433214285714285
20200419,OCN,22,240156,루갈,8회,미니시리즈,"최진혁,박성웅,조동혁",1.2773792857142858
20200420,KBS2,22,223000,본어게인,1회,미니시리즈,"장기용,장기용,진세연",1.974137857142857
20200420,KBS2,22,230902,본어게인,2회,미니시리즈,"장기용,장기용,진세연",2.1451157142857142
20200420,MBC,21,220256,365운명을거스르는1년,18회,미니시리즈,"이준혁,남지현,김지수",2.20803
20200420,JTBC,21,224254,날씨가좋으면찾아가겠어요,15회,미니시리즈,"박민영,서강준,문정희",1.0171742857142856
20200420,tvN,21,221745,반의반,9회,미니시리즈,"정해인,채수빈,이하나",0.8210592857142858
20200421,KBS2,22,223335,본어게인,3회,미니시리즈,"장기용,장기용,진세연",1.1899357142857139
20200421,KBS2,22,231216,본어게인,4회,미니시리즈,"장기용,장기용,진세연",1.4265285714285716
20200421,MBC,21,220430,365운명을거스르는1년,20회,미니시리즈,"이준혁,남지현,김지수",2.4229314285714283
20200421,JTBC,21,224025,날씨가좋으면찾아가겠어요,16회,미니시리즈,"박민영,서강준,문정희",0.8906521428571429
20200422,MBC,21,220159,그남자의기억법,20회,미니시리즈,"김동욱,문가영,윤종훈",2.9170185714285717
20200422,tvN,22,235626,메모리스트,13회,미니시리즈,"유승호,이세영,조성하",1.3753999999999997
20200423,MBC,21,220208,그남자의기억법,22회,미니시리즈,"김동욱,문가영,윤종훈",1.5392414285714284
20200423,tvN,21,223717,슬기로운의사생활,7회,미니시리즈,"조정석,유연석,정경호",7.298360714285715
20200423,tvN,22,235344,메모리스트,14회,미니시리즈,"유승호,이세영,조성하",1.4028314285714287
20200424,SBS,22,223440,더킹영원의군주,3회,미니시리즈,"이민호,김고은,우도환",4.558240714285714
20200424,SBS,22,231334,더킹영원의군주,3회,미니시리즈,"이민호,김고은,우도환",5.155968571428572
20200425,SBS,22,223959,더킹영원의군주,4회,미니시리즈,"이민호,김고은,우도환",4.445306428571429
20200425,SBS,22,231712,더킹영원의군주,4회,미니시리즈,"이민호,김고은,우도환",5.343653571428573
20200425,tvN,21,221858,화양연화삶이꽃이되는순간,1회,미니시리즈,"유지태,이보영,진영",2.4056071428571433
20200425,OCN,21,224241,루갈,8회,미니시리즈,"최진혁,박성웅,조동혁",0.2710721428571429
20200425,OCN,22,240156,루갈,9회,미니시리즈,"최진혁,박성웅,조동혁",0.7030142857142857
20200426,tvN,21,222026,화양연화삶이꽃이되는순간,2회,미니시리즈,"유지태,이보영,진영",2.112662142857143
20200426,OCN,21,224656,루갈,9회,미니시리즈,"최진혁,박성웅,조동혁",0.4107692857142858
20200426,OCN,22,240451,루갈,10회,미니시리즈,"최진혁,박성웅,조동혁",1.235941428571429
20200427,KBS2,22,223210,본어게인,5회,미니시리즈,"장기용,장기용,진세연",1.4062792857142856
20200427,KBS2,22,230358,본어게인,6회,미니시리즈,"장기용,장기용,진세연",1.7566671428571428
20200427,MBC,21,220316,365운명을거스르는1년,22회,미니시리즈,"이준혁,남지현,김지수",1.9623964285714286
20200427,SBS,21,222114,굿캐스팅,1회,미니시리즈,"최강희,이상엽,유인영",4.739109285714285
20200427,SBS,22,225154,굿캐스팅,1회,미니시리즈,"최강희,이상엽,유인영",5.5768514285714295
20200427,tvN,21,221703,반의반,11회,미니시리즈,"정해인,채수빈,이하나",0.7012157142857143
20200428,KBS2,22,223441,본어게인,7회,미니시리즈,"장기용,장기용,진세연",1.4630349999999999
20200428,KBS2,22,230254,본어게인,8회,미니시리즈,"장기용,장기용,진세연",1.8156442857142856
20200428,MBC,21,220256,365운명을거스르는1년,24회,미니시리즈,"이준혁,남지현,김지수",2.3911942857142856
20200428,SBS,21,221953,굿캐스팅,2회,미니시리즈,"최강희,이상엽,유인영",5.308732142857141
20200428,SBS,22,225205,굿캐스팅,2회,미니시리즈,"최강희,이상엽,유인영",5.719360714285714
20200429,MBC,21,220157,그남자의기억법,24회,미니시리즈,"김동욱,문가영,윤종훈",2.070743571428572
20200429,tvN,22,235933,메모리스트,15회,미니시리즈,"유승호,이세영,조성하",1.4885192857142857
20200430,MBC,21,220451,그남자의기억법,26회,미니시리즈,"김동욱,문가영,윤종훈",1.5045707142857143
20200430,tvN,21,223705,슬기로운의사생활,8회,미니시리즈,"조정석,유연석,정경호",7.506094285714286
20200430,tvN,22,240627,메모리스트,16회,미니시리즈,"유승호,이세영,조성하",1.6241035714285714
20200501,SBS,22,223546,더킹영원의군주,5회,미니시리즈,"이민호,김고은,우도환",4.178096428571429
20200501,SBS,22,231505,더킹영원의군주,5회,미니시리즈,"이민호,김고은,우도환",5.41225
20200502,SBS,22,223133,더킹영원의군주,6회,미니시리즈,"이민호,김고은,우도환",3.8033314285714286
20200502,SBS,22,231543,더킹영원의군주,6회,미니시리즈,"이민호,김고은,우도환",5.2722492857142855
20200502,tvN,21,221345,화양연화삶이꽃이되는순간,3회,미니시리즈,"유지태,이보영,진영",2.2008199999999998
20200502,OCN,21,224645,루갈,10회,미니시리즈,"최진혁,박성웅,조동혁",0.23144857142857142
20200502,OCN,22,240223,루갈,11회,미니시리즈,"최진혁,박성웅,조동혁",0.6081457142857143
20200503,tvN,21,222302,화양연화삶이꽃이되는순간,4회,미니시리즈,"유지태,이보영,진영",1.8158314285714285
20200503,OCN,21,224706,루갈,11회,미니시리즈,"최진혁,박성웅,조동혁",0.4069871428571429
20200503,OCN,22,240405,루갈,12회,미니시리즈,"최진혁,박성웅,조동혁",1.1067307142857141
20200504,KBS2,22,223126,본어게인,9회,미니시리즈,"장기용,장기용,진세연",1.4621292857142856
20200504,KBS2,22,230534,본어게인,10회,미니시리즈,"장기용,장기용,진세연",1.386102142857143
20200504,SBS,21,222410,굿캐스팅,3회,미니시리즈,"최강희,이상엽,유인영",4.4180457142857135
20200504,SBS,22,225151,굿캐스팅,3회,미니시리즈,"최강희,이상엽,유인영",5.335786428571429
20200505,KBS2,22,223349,본어게인,11회,미니시리즈,"장기용,장기용,진세연",0.9301585714285714
20200505,KBS2,22,230315,본어게인,12회,미니시리즈,"장기용,장기용,진세연",1.3105192857142856
20200505,SBS,21,221945,굿캐스팅,4회,미니시리즈,"최강희,이상엽,유인영",5.332444285714287
20200505,SBS,22,224921,굿캐스팅,4회,미니시리즈,"최강희,이상엽,유인영",6.786287857142858
20200506,KBS2,22,223217,영혼수선공,1회,미니시리즈,"신하균,정소민,태인호",2.3393164285714287
20200506,KBS2,22,230434,영혼수선공,2회,미니시리즈,"신하균,정소민,태인호",2.7079114285714283
20200506,MBC,21,220146,그남자의기억법,28회,미니시리즈,"김동욱,문가영,윤종훈",2.037352142857143
20200507,KBS2,22,223414,영혼수선공,3회,미니시리즈,"신하균,정소민,태인호",1.7082257142857145
20200507,KBS2,22,230340,영혼수선공,4회,미니시리즈,"신하균,정소민,태인호",2.0674564285714285
20200507,MBC,21,220143,그남자의기억법,30회,미니시리즈,"김동욱,문가영,윤종훈",1.3936814285714285
20200507,tvN,21,222405,슬기로운의사생활,9회,미니시리즈,"조정석,유연석,정경호",7.821610714285716
20200508,SBS,22,223425,더킹영원의군주,7회,미니시리즈,"이민호,김고은,우도환",3.734459285714286
20200508,SBS,22,231437,더킹영원의군주,7회,미니시리즈,"이민호,김고은,우도환",4.4904714285714284
20200509,SBS,22,223204,더킹영원의군주,8회,미니시리즈,"이민호,김고은,우도환",3.8256049999999995
20200509,SBS,22,231725,더킹영원의군주,8회,미니시리즈,"이민호,김고은,우도환",4.891512857142858
20200509,tvN,21,221244,화양연화삶이꽃이되는순간,5회,미니시리즈,"유지태,이보영,진영",1.868487857142857
20200509,OCN,21,224457,루갈,12회,미니시리즈,"최진혁,박성웅,조동혁",0.21568214285714285
20200509,OCN,22,240233,루갈,13회,미니시리즈,"최진혁,박성웅,조동혁",0.6126921428571428
20200510,tvN,21,221655,화양연화삶이꽃이되는순간,6회,미니시리즈,"유지태,이보영,진영",1.6936635714285713
20200510,OCN,21,224634,루갈,13회,미니시리즈,"최진혁,박성웅,조동혁",0.21223071428571424
20200510,OCN,22,240750,루갈,14회,미니시리즈,"최진혁,박성웅,조동혁",1.1092042857142856
20200511,KBS2,22,223215,본어게인,13회,미니시리즈,"장기용,장기용,진세연",1.0780814285714286
20200511,KBS2,22,230301,본어게인,14회,미니시리즈,"장기용,장기용,진세연",1.2091071428571427
20200511,SBS,21,221801,굿캐스팅,5회,미니시리즈,"최강희,이상엽,유인영",4.130592142857142
20200511,SBS,22,225213,굿캐스팅,5회,미니시리즈,"최강희,이상엽,유인영",5.1928849999999995
20200512,KBS2,22,223203,본어게인,15회,미니시리즈,"장기용,장기용,진세연",0.9225507142857143
20200512,KBS2,22,230706,본어게인,16회,미니시리즈,"장기용,장기용,진세연",1.010695
20200512,SBS,21,222027,굿캐스팅,6회,미니시리즈,"최강희,이상엽,유인영",4.666805000000001
20200512,SBS,22,225121,굿캐스팅,6회,미니시리즈,"최강희,이상엽,유인영",5.531468571428571
20200513,KBS2,22,223012,영혼수선공,5회,미니시리즈,"신하균,정소민,태인호",1.6517585714285712
20200513,KBS2,22,230515,영혼수선공,6회,미니시리즈,"신하균,정소민,태인호",1.6594392857142855
20200513,MBC,21,220149,그남자의기억법,32회,미니시리즈,"김동욱,문가영,윤종훈",2.3705707142857144
20200513,tvN,22,235728,오마이베이비,1회,미니시리즈,"장나라,고준,박병은",1.371660714285714
20200514,KBS2,22,223320,영혼수선공,7회,미니시리즈,"신하균,정소민,태인호",0.9769192857142857
20200514,KBS2,22,230422,영혼수선공,8회,미니시리즈,"신하균,정소민,태인호",1.4383171428571428
20200514,tvN,21,223716,슬기로운의사생활,10회,미니시리즈,"조정석,유연석,정경호",8.121879285714288
20200514,tvN,22,235948,오마이베이비,2회,미니시리즈,"장나라,고준,박병은",1.6047707142857142
20200515,SBS,22,223342,더킹영원의군주,9회,미니시리즈,"이민호,김고은,우도환",2.7333642857142855
20200515,SBS,22,231455,더킹영원의군주,9회,미니시리즈,"이민호,김고은,우도환",3.204385
20200516,SBS,22,223021,더킹영원의군주,10회,미니시리즈,"이민호,김고은,우도환",3.589863571428571
20200516,SBS,22,231549,더킹영원의군주,10회,미니시리즈,"이민호,김고은,우도환",4.263977857142857
20200516,tvN,21,221323,화양연화삶이꽃이되는순간,7회,미니시리즈,"유지태,이보영,진영",1.6930135714285715
20200516,OCN,21,224620,루갈,14회,미니시리즈,"최진혁,박성웅,조동혁",0.22406714285714285
20200516,OCN,22,240138,루갈,15회,미니시리즈,"최진혁,박성웅,조동혁",0.7346385714285715
